category,file_name,file_path,size_bytes,size_mb,date_archived
music-analysis/in-this--aLLey-where-i-hiDe/in-this--aLLey-where-i-hiDe,in-this--aLLey-where-i-hiDe_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in-this--aLLey-where-i-hiDe/in-this--aLLey-where-i-hiDe/in-this--aLLey-where-i-hiDe_analysis.txt,3023,0.0,2025-01-30 14:53:49
music-analysis/in-this--aLLey-where-i-hiDe_1_1,in-this--aLLey-where-i-hiDe_1_1 copy_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in-this--aLLey-where-i-hiDe_1_1/in-this--aLLey-where-i-hiDe_1_1 copy_analysis.txt,3314,0.0,2025-06-02 02:16:47
music-analysis/in-this--aLLey-where-i-hiDe_1_1,in-this--aLLey-where-i-hiDe_1_1_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in-this--aLLey-where-i-hiDe_1_1/in-this--aLLey-where-i-hiDe_1_1_analysis.txt,3346,0.0,2025-06-02 02:22:44
music-analysis/in-this--aLLey-where-i-hiDe_1_1 copy,in-this--aLLey-where-i-hiDe_1_1 copy_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in-this--aLLey-where-i-hiDe_1_1 copy/in-this--aLLey-where-i-hiDe_1_1 copy_analysis.txt,3314,0.0,2025-06-02 02:16:47
music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og,in_this_alley_where_i_Hide LIVE_-_CuT-og (2)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og/in_this_alley_where_i_Hide LIVE_-_CuT-og (2)_analysis.txt,3396,0.0,2025-06-02 01:59:45
music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og,in_this_alley_where_i_Hide LIVE_-_CuT-og (3)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og/in_this_alley_where_i_Hide LIVE_-_CuT-og (3)_analysis.txt,3525,0.0,2025-06-02 02:10:11
music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og,in_this_alley_where_i_Hide LIVE_-_CuT-og_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og/in_this_alley_where_i_Hide LIVE_-_CuT-og_analysis.txt,3413,0.0,2025-06-02 02:06:36
music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og (1),in_this_alley_where_i_Hide LIVE_-_CuT-og (1)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og (1)/in_this_alley_where_i_Hide LIVE_-_CuT-og (1)_analysis.txt,3391,0.0,2025-06-02 02:43:55
music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og (2),in_this_alley_where_i_Hide LIVE_-_CuT-og (2)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og (2)/in_this_alley_where_i_Hide LIVE_-_CuT-og (2)_analysis.txt,3396,0.0,2025-06-02 01:59:45
music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og (3),in_this_alley_where_i_Hide LIVE_-_CuT-og (3)_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og (3)/in_this_alley_where_i_Hide LIVE_-_CuT-og (3)_analysis.txt,3525,0.0,2025-06-02 02:10:11
music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og304,in_this_alley_where_i_Hide LIVE_-_CuT-og304_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide LIVE_-_CuT-og304/in_this_alley_where_i_Hide LIVE_-_CuT-og304_analysis.txt,3710,0.0,2025-06-02 02:19:30
music-analysis/in_this_alley_where_i_Hide_-_LIVE-broken,in_this_alley_where_i_Hide_-_LIVE-broken_analysis2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-broken/in_this_alley_where_i_Hide_-_LIVE-broken_analysis2_1_1.txt,3145,0.0,2025-04-04 09:52:52
music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best,in_this_alley_where_i_Hide_-_LIVE-og-best_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best/in_this_alley_where_i_Hide_-_LIVE-og-best_analysis.txt,1710,0.0,2025-01-04 20:44:43
music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2,in_this_alley_where_i_Hide_-_LIVE-og-best_2_analysis2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2/in_this_alley_where_i_Hide_-_LIVE-og-best_2_analysis2_1_1.txt,2317,0.0,2025-01-30 14:12:07
music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2/in_this_alley_where_i_Hide_-_LIVE-og-best 2,in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best 2/in_this_alley_where_i_Hide_-_LIVE-og-best 2/in_this_alley_where_i_Hide_-_LIVE-og-best 2_analysis.txt,2433,0.0,2025-01-30 15:01:48
music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best_2,in_this_alley_where_i_Hide_-_LIVE-og-best_2_analysis2_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-og-best_2/in_this_alley_where_i_Hide_-_LIVE-og-best_2_analysis2_1_1.txt,2317,0.0,2025-01-30 14:12:07
music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium,in_this_alley_where_i_Hide_-_LIVE-stadium_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium/in_this_alley_where_i_Hide_-_LIVE-stadium_analysis.txt,2004,0.0,2025-01-04 20:49:04
music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2,in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis copy.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2/in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis copy.txt,2195,0.0,2025-01-04 21:33:39
music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2,in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2/in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt,3029,0.0,2025-01-30 14:07:05
music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2/in_this_alley_where_i_Hide_-_LIVE-stadium 2,in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium 2/in_this_alley_where_i_Hide_-_LIVE-stadium 2/in_this_alley_where_i_Hide_-_LIVE-stadium 2_analysis.txt,3064,0.0,2025-01-30 14:56:45
music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium_2,in_this_alley_where_i_Hide_-_LIVE-stadium_2_analysis_1_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium_2/in_this_alley_where_i_Hide_-_LIVE-stadium_2_analysis_1_1.txt,3029,0.0,2025-01-30 14:07:05
music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium_2,in_this_alley_where_i_Hide_-_LIVE-stadium_2_analysis_2_1.txt,03_ARCHIVES/intelligent-declutter/music-analysis/in_this_alley_where_i_Hide_-_LIVE-stadium_2/in_this_alley_where_i_Hide_-_LIVE-stadium_2_analysis_2_1.txt,2195,0.0,2025-01-04 21:33:39
music-analysis/witched Road (Remix)245,witched Road (Remix)245_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/witched Road (Remix)245/witched Road (Remix)245_analysis.txt,3102,0.0,2025-06-02 02:15:16
music-analysis/witched Road (Remix)254,witched Road (Remix)254_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/witched Road (Remix)254/witched Road (Remix)254_analysis.txt,3445,0.0,2025-06-02 02:23:16
music-analysis/witched Road (Remix)337,witched Road (Remix)337_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/witched Road (Remix)337/witched Road (Remix)337_analysis.txt,3691,0.0,2025-06-02 02:21:53
music-analysis/🎵 Petals in the Dark302,🎵 Petals in the Dark302_analysis.txt,03_ARCHIVES/intelligent-declutter/music-analysis/🎵 Petals in the Dark302/🎵 Petals in the Dark302_analysis.txt,3077,0.0,2025-06-02 02:10:49
name-size-duplicates,.DS_Store,03_ARCHIVES/intelligent-declutter/name-size-duplicates/.DS_Store,8196,0.01,2026-01-12 18:50:06
name-size-duplicates,COMPREHENSIVE_CONTENT_AWARE_ANALYSIS.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/COMPREHENSIVE_CONTENT_AWARE_ANALYSIS.md,19306,0.02,2025-10-25 09:38:41
name-size-duplicates,COMPREHENSIVE_FREELANCE_SKILLS_&_PRICING_GUID.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/COMPREHENSIVE_FREELANCE_SKILLS_&_PRICING_GUID.md,30956,0.03,2025-10-19 23:28:09
name-size-duplicates,HIDDEN_REVENUE_GOLDMINES_MARKETS_YOURE_MISSING.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/HIDDEN_REVENUE_GOLDMINES_MARKETS_YOURE_MISSING.md,13325,0.01,2025-10-19 23:28:10
name-size-duplicates,HTML_ANALYSIS_SUMMARY.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/HTML_ANALYSIS_SUMMARY.md,7295,0.01,2025-10-28 04:09:32
name-size-duplicates,HTML_ORGANIZATION_LOG_20251126_020103.csv,03_ARCHIVES/intelligent-declutter/name-size-duplicates/HTML_ORGANIZATION_LOG_20251126_020103.csv,758145,0.72,2025-11-26 02:01:08
name-size-duplicates,HTML_ORGANIZATION_LOG_20251127_094636.csv,03_ARCHIVES/intelligent-declutter/name-size-duplicates/HTML_ORGANIZATION_LOG_20251127_094636.csv,618473,0.59,2025-11-27 09:46:40
name-size-duplicates,HTML_ORGANIZATION_REPORT.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/HTML_ORGANIZATION_REPORT.md,6275,0.01,2025-11-26 02:02:33
name-size-duplicates,NAVIGATION_GUIDE.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/NAVIGATION_GUIDE.md,8935,0.01,2025-10-24 02:45:25
name-size-duplicates,PROJECT_SUMMARY.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/PROJECT_SUMMARY.md,9980,0.01,2025-10-24 09:36:57
name-size-duplicates,QUANTUM_AI_EMPIRE-_ADVANCED_IMPLEMENTATION_&_SCALING_STRATEGYs.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/QUANTUM_AI_EMPIRE-_ADVANCED_IMPLEMENTATION_&_SCALING_STRATEGYs.md,10940,0.01,2025-10-19 23:28:10
name-size-duplicates,SEO_branding_analysis.html,03_ARCHIVES/intelligent-declutter/name-size-duplicates/SEO_branding_analysis.html,602717,0.57,2025-10-17 13:04:40
name-size-duplicates,SEO_keyword_trends_analysis.html,03_ARCHIVES/intelligent-declutter/name-size-duplicates/SEO_keyword_trends_analysis.html,314228,0.3,2025-11-26 15:25:00
name-size-duplicates,THE_ULTIMATE_MONEY_MAKING_MACHINE_MAXIMUM_REVENUE_EXTRACTION.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/THE_ULTIMATE_MONEY_MAKING_MACHINE_MAXIMUM_REVENUE_EXTRACTION.md,11318,0.01,2025-10-19 23:28:10
name-size-duplicates,Unified_Creative_Automation_Workspace_-_Professional_Analysis_&_Implementation_Guide.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/Unified_Creative_Automation_Workspace_-_Professional_Analysis_&_Implementation_Guide.md,3720,0.0,2025-10-19 21:04:33
name-size-duplicates,avatararts-landing.html,03_ARCHIVES/intelligent-declutter/name-size-duplicates/avatararts-landing.html,4756,0.0,2025-10-19 21:03:44
name-size-duplicates,brand_guidelines.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/brand_guidelines.md,6844,0.01,2025-10-19 23:33:57
name-size-duplicates,business-revenue.html,03_ARCHIVES/intelligent-declutter/name-size-duplicates/business-revenue.html,14973,0.01,2025-10-17 18:58:23
name-size-duplicates,dribbble-strategy.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/dribbble-strategy.md,58501,0.06,2025-10-19 23:34:27
name-size-duplicates,facebook-strategy.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/facebook-strategy.md,56441,0.05,2025-10-19 23:34:18
name-size-duplicates,implementation_tasks.csv,03_ARCHIVES/intelligent-declutter/name-size-duplicates/implementation_tasks.csv,3307,0.0,2026-01-12 17:21:46
name-size-duplicates,index.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/index.md,237,0.0,2026-01-02 10:47:11
name-size-duplicates,master_revenue_dashboard.py,03_ARCHIVES/intelligent-declutter/name-size-duplicates/master_revenue_dashboard.py,15584,0.01,2025-10-25 08:00:46
name-size-duplicates,organization_summary.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/organization_summary.md,2227,0.0,2025-10-17 05:06:11
name-size-duplicates,pricing-guide.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/pricing-guide.md,63253,0.06,2025-10-19 23:34:25
name-size-duplicates,run_business.html,03_ARCHIVES/intelligent-declutter/name-size-duplicates/run_business.html,3032,0.0,2025-10-16 22:01:26
name-size-duplicates,steven-bio.md,03_ARCHIVES/intelligent-declutter/name-size-duplicates/steven-bio.md,7030,0.01,2025-04-01 08:43:26
name-size-duplicates,styles.css,03_ARCHIVES/intelligent-declutter/name-size-duplicates/styles.css,8293,0.01,2026-01-12 17:26:53
templates/templates-marketplace/generated_templates/email_templates_promotional_003,DOCUMENTATION.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/email_templates_promotional_003/DOCUMENTATION.md,813,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/email_templates_promotional_003,README.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/email_templates_promotional_003/README.md,494,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/email_templates_promotional_003,email_templates_promotional_003.sendgrid,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/email_templates_promotional_003/email_templates_promotional_003.sendgrid,478,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/email_templates_promotional_003,email_templates_promotional_003_preview.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/email_templates_promotional_003/email_templates_promotional_003_preview.txt,263,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/print_templates_flyers_002,LICENSE.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/print_templates_flyers_002/LICENSE.txt,847,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/social_media_templates_linkedin_001,DOCUMENTATION.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/social_media_templates_linkedin_001/DOCUMENTATION.md,811,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/social_media_templates_linkedin_001,README.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/social_media_templates_linkedin_001/README.md,482,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/social_media_templates_linkedin_001,social_media_templates_linkedin_001_preview.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/social_media_templates_linkedin_001/social_media_templates_linkedin_001_preview.txt,245,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_002,DOCUMENTATION.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_002/DOCUMENTATION.md,820,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_002,LICENSE.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_002/LICENSE.txt,845,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_002,README.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_002/README.md,508,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_002,website_templates_blog_002.vue,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_002/website_templates_blog_002.vue,483,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_002,website_templates_blog_002_preview.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_002/website_templates_blog_002_preview.txt,264,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_004,DOCUMENTATION.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_004/DOCUMENTATION.md,838,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_004,README.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_004/README.md,510,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_004,website_templates_blog_004.react,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_004/website_templates_blog_004.react,502,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_blog_004,website_templates_blog_004_preview.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_blog_004/website_templates_blog_004_preview.txt,279,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_003,DOCUMENTATION.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_003/DOCUMENTATION.md,821,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_003,LICENSE.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_003/LICENSE.txt,852,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_003,website_templates_business_003.html,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_003/website_templates_business_003.html,2662,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_003,website_templates_business_003_preview.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_003/website_templates_business_003_preview.txt,293,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_014,DOCUMENTATION.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_014/DOCUMENTATION.md,805,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_014,LICENSE.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_014/LICENSE.txt,853,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_014,README.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_014/README.md,522,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_014,website_templates_business_014.html,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_014/website_templates_business_014.html,2644,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_business_014,website_templates_business_014_preview.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_business_014/website_templates_business_014_preview.txt,283,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_portfolio_005,DOCUMENTATION.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_portfolio_005/DOCUMENTATION.md,802,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_portfolio_005,README.md,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_portfolio_005/README.md,526,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_portfolio_005,website_templates_portfolio_005.react,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_portfolio_005/website_templates_portfolio_005.react,469,0.0,2025-10-25 09:58:07
templates/templates-marketplace/generated_templates/website_templates_portfolio_005,website_templates_portfolio_005_preview.txt,03_ARCHIVES/intelligent-declutter/templates/templates-marketplace/generated_templates/website_templates_portfolio_005/website_templates_portfolio_005_preview.txt,281,0.0,2025-10-25 09:58:07
