filepath,filename,extension,size_kb,size_mb,album,artist,last_modified,type,format
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/The_Soul_Below_RocketMan.mp3,The_Soul_Below_RocketMan.mp3,.mp3,6663.56,6.51,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/Adele - Heads and Hearts.mp3,Adele - Heads and Hearts.mp3,.mp3,6340.09,6.19,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/rocketMan_Extend.mp3,rocketMan_Extend.mp3,.mp3,3801.47,3.71,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/RocketMan-342-Cover.mp3,RocketMan-342-Cover.mp3,.mp3,4468.9,4.36,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/Angieaparo-rocketMan_Extend.mp3,Angieaparo-rocketMan_Extend.mp3,.mp3,3869.95,3.78,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/rocketMan-plucky_Cover.mp3,rocketMan-plucky_Cover.mp3,.mp3,6323.6,6.18,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/Adele - Heads.mp3,Adele - Heads.mp3,.mp3,1269.8,1.24,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/RocketMan-Covers/rocketMan-plucky_Cover_1.mp3,rocketMan-plucky_Cover_1.mp3,.mp3,5829.82,5.69,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/HeavenlyHands-jingle21.mp3,HeavenlyHands-jingle21.mp3,.mp3,468.51,0.46,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/Heavenly_Hands52.mp3,Heavenly_Hands52.mp3,.mp3,1126.83,1.1,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/Heavenly_Hands42.mp3,Heavenly_Hands42.mp3,.mp3,970.47,0.95,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/Heavenly_Hands54.mp3,Heavenly_Hands54.mp3,.mp3,1269.61,1.24,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/Heavenly_Hands41.mp3,Heavenly_Hands41.mp3,.mp3,906.09,0.88,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/HeavenlyHands-jingle44.mp3,HeavenlyHands-jingle44.mp3,.mp3,1002.63,0.98,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/HeavenlyHands-jingle44-2.mp3,HeavenlyHands-jingle44-2.mp3,.mp3,959.58,0.94,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/Heavenly_Hands35.mp3,Heavenly_Hands35.mp3,.mp3,796.97,0.78,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/HeavenlyHands-jingle44-3.mp3,HeavenlyHands-jingle44-3.mp3,.mp3,995.39,0.97,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/HeavenlyHands-jingle52.mp3,HeavenlyHands-jingle52.mp3,.mp3,1204.03,1.18,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/HeavenlyHands-jingle151.mp3,HeavenlyHands-jingle151.mp3,.mp3,2508.49,2.45,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/Mother.mp3,Mother.mp3,.mp3,5282.34,5.16,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/HeavenlyHands-jingle125.mp3,HeavenlyHands-jingle125.mp3,.mp3,1720.78,1.68,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Heavenly_Hands/Heavenly_Hands48.mp3,Heavenly_Hands48.mp3,.mp3,1031.29,1.01,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Dance_Like_Nobodys/Dance Like Nobody's Watching_219.mp3,Dance Like Nobody's Watching_219.mp3,.mp3,3269.17,3.19,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Dance_Like_Nobodys/Dance Like Nobody's Watching.mp3,Dance Like Nobody's Watching.mp3,.mp3,3267.09,3.19,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Dance_Like_Nobodys/Dance Like Nobody's Watching_(1)_219.mp3,Dance Like Nobody's Watching_(1)_219.mp3,.mp3,3267.09,3.19,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Dance_Like_Nobodys/Dance_Like_Nobodys_Watching_Remastered.mp3,Dance_Like_Nobodys_Watching_Remastered.mp3,.mp3,3254.67,3.18,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_LoveremixdMal_dup1.mp3,Summer_LoveremixdMal_dup1.mp3,.mp3,2770.73,2.71,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_Love32.mp3,Summer_Love32.mp3,.mp3,4856.86,4.74,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_Love30.mp3,Summer_Love30.mp3,.mp3,3311.06,3.23,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_Love343.mp3,Summer_Love343.mp3,.mp3,4895.95,4.78,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_Love.mp3,Summer_Love.mp3,.mp3,4345.64,4.24,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_LoveReMix433.mp3,Summer_LoveReMix433.mp3,.mp3,5635.73,5.5,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_Loveremixd3_1.mp3,Summer_Loveremixd3_1.mp3,.mp3,3209.39,3.13,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Summer_Love/Summer_Love1.mp3,Summer_Love1.mp3,.mp3,2899.19,2.83,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - (3:48)_1.mp3,Book of Memory - (3:48)_1.mp3,.mp3,91.31,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory_Edit.mp3,bookOmemory_Edit.mp3,.mp3,5465.62,5.34,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory403.mp3,bookOmemory403.mp3,.mp3,5467.5,5.34,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/The_Heartland_Doesnt_Speak351.mp3,The_Heartland_Doesnt_Speak351.mp3,.mp3,5600.86,5.47,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory_(Edit)_'HearTsFoRoGGetten'.mp3,bookOmemory_(Edit)_'HearTsFoRoGGetten'.mp3,.mp3,92.05,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory_(Edit).mp3,bookOmemory_(Edit).mp3,.mp3,90.8,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - [Edit]_1.mp3,Book of Memory - [Edit]_1.mp3,.mp3,90.83,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - [Edit].mp3,Book of Memory - [Edit].mp3,.mp3,92.02,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - [Edit]_2.mp3,Book of Memory - [Edit]_2.mp3,.mp3,92.03,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory348-duo.mp3,bookOmemory348-duo.mp3,.mp3,91.28,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory_403.mp3,bookOmemory_403.mp3,.mp3,91.47,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - (4:03)_1.mp3,Book of Memory - (4:03)_1.mp3,.mp3,90.88,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory403_duo_alt1.mp3,bookOmemory403_duo_alt1.mp3,.mp3,5374.87,5.25,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/PeTaLs_FaLL_Banjo.mp3,PeTaLs_FaLL_Banjo.mp3,.mp3,5786.2,5.65,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - (4:03)_2.mp3,Book of Memory - (4:03)_2.mp3,.mp3,91.48,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book_Of_Memory413_Alt.mp3,Book_Of_Memory413_Alt.mp3,.mp3,5359.0,5.23,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/The_Heartland_Doesnt_Speak-duo355.mp3,The_Heartland_Doesnt_Speak-duo355.mp3,.mp3,5308.68,5.18,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/The_Heartland_Doesnt_Speak_-tears_and_time352_-duo.mp3,The_Heartland_Doesnt_Speak_-tears_and_time352_-duo.mp3,.mp3,5415.44,5.29,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory_1.mp3,bookOmemory_1.mp3,.mp3,5638.47,5.51,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Petals_Fall_RooTs_ReMain301.mp3,Petals_Fall_RooTs_ReMain301.mp3,.mp3,3843.58,3.75,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory348-duo_dup1.mp3,bookOmemory348-duo_dup1.mp3,.mp3,5469.84,5.34,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/The_Heartland_Doesnt_Speak304.mp3,The_Heartland_Doesnt_Speak304.mp3,.mp3,4137.79,4.04,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - (4:18)_1.mp3,Book of Memory - (4:18)_1.mp3,.mp3,91.28,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory.mp3,bookOmemory.mp3,.mp3,91.42,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/mix-bookOmemory_Edit_HearTsFoRoGGetten_Remix.mp3,mix-bookOmemory_Edit_HearTsFoRoGGetten_Remix.mp3,.mp3,5169.4,5.05,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/The_Heartland_Doesnt_Speak_duo349.mp3,The_Heartland_Doesnt_Speak_duo349.mp3,.mp3,5097.7,4.98,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory_418.mp3,bookOmemory_418.mp3,.mp3,91.24,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Petals_Fall copy.mp3,Petals_Fall copy.mp3,.mp3,4314.65,4.21,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory.mp3,Book of Memory.mp3,.mp3,91.42,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Petals_fall_yet_roots_remain.mp3,Petals_fall_yet_roots_remain.mp3,.mp3,3902.69,3.81,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/PeTals_FaLL_Remasteredflutr.mp3,PeTals_FaLL_Remasteredflutr.mp3,.mp3,4963.17,4.85,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/bookOmemory403_duo.mp3,bookOmemory403_duo.mp3,.mp3,90.84,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/Book of Memory - (4:03).mp3,Book of Memory - (4:03).mp3,.mp3,91.47,0.09,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/PeTasLs.mp3,PeTasLs.mp3,.mp3,3913.92,3.82,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Book_of_Memory/petals_fall_duo-344.mp3,petals_fall_duo-344.mp3,.mp3,4921.64,4.81,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Love_In_Imperfection/imperfection313.mp3,imperfection313.mp3,.mp3,4497.3,4.39,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Love_In_Imperfection/Love_in_Imperfection_-indie-Folk-Dark-323.mp3,Love_in_Imperfection_-indie-Folk-Dark-323.mp3,.mp3,4888.68,4.77,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Love_In_Imperfection/Love_in_Imperfection_Remastered2.mp3,Love_in_Imperfection_Remastered2.mp3,.mp3,5164.92,5.04,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Love_In_Imperfection/love_imperfection.mp3,love_imperfection.mp3,.mp3,4722.04,4.61,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Love_In_Imperfection/Love_in_Imperfection_v_4.mp3,Love_in_Imperfection_v_4.mp3,.mp3,5167.12,5.05,Unknown,AvatarArts,2025-11-04,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Love_In_Imperfection/imperfection323.mp3,imperfection323.mp3,.mp3,4442.18,4.34,Unknown,AvatarArts,2025-11-05,Audio,MP3
Library/Mobile Documents/com~apple~CloudDocs/nocTurneMeLoDieS/Singles/Dumpster Fire Life.wav,Dumpster Fire Life.wav,.wav,29947.79,29.25,Unknown,AvatarArts,2025-11-04,Audio,WAV
Music/Loose_MP3s/Allégro_-_Emmit_Fenn.mp3,Allégro_-_Emmit_Fenn.mp3,.mp3,4474.77,4.37,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Introducing_Your_Ai_Sales_Agent_-_Taskade_X_Hubspot_to_Help_You_Close_More_Deals.mp3,Introducing_Your_Ai_Sales_Agent_-_Taskade_X_Hubspot_to_Help_You_Close_More_Deals.mp3,.mp3,1433.53,1.4,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Catch_Up_Loop.mp3,Catch_Up_Loop.mp3,.mp3,503.53,0.49,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Black_Star.mp3,Black_Star.mp3,.mp3,7004.43,6.84,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Justin-Marcellus - Dilation_Cyberpunkdaram.mp3,Justin-Marcellus - Dilation_Cyberpunkdaram.mp3,.mp3,2183.9,2.13,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Kalya_Scintilla_with_Evoke_-_The_Dreaming_Pt.1.mp3,Kalya_Scintilla_with_Evoke_-_The_Dreaming_Pt.1.mp3,.mp3,1969.13,1.92,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Terence_Mckenna_-_Opening_the_Doors_of_Creativity.mp3,Terence_Mckenna_-_Opening_the_Doors_of_Creativity.mp3,.mp3,95539.61,93.3,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Stars_Align.mp3,Stars_Align.mp3,.mp3,4761.77,4.65,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Three_Little_Birds.mp3,Three_Little_Birds.mp3,.mp3,5688.4,5.56,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/TESK_-_Twrk.mp3,TESK_-_Twrk.mp3,.mp3,2490.15,2.43,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/AMIKO.mp3,AMIKO.mp3,.mp3,3300.03,3.22,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Summoning_The_Gods.mp3,Summoning_The_Gods.mp3,.mp3,4079.25,3.98,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Shadows.mp3,Shadows.mp3,.mp3,4546.77,4.44,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
"Music/Loose_MP3s/Deepah_-_Ahh,_Come_On.mp3","Deepah_-_Ahh,_Come_On.mp3",.mp3,3317.55,3.24,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Marblesound_-_Vlog_Hip_Hop.mp3,Marblesound_-_Vlog_Hip_Hop.mp3,.mp3,2162.5,2.11,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Roundabout_Train.mp3,Roundabout_Train.mp3,.mp3,506.32,0.49,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Concrete_-_Concrete_Fantastis.mp3,Concrete_-_Concrete_Fantastis.mp3,.mp3,2768.92,2.7,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Your_Colors_(Inst)_-_Erloom_Ft_Shanice_Antonia_232.mp3,Your_Colors_(Inst)_-_Erloom_Ft_Shanice_Antonia_232.mp3,.mp3,3870.87,3.78,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Star_Wars_The_Mandalorian_Theme_1_Hour_Epic_Music_Mix.mp3,Star_Wars_The_Mandalorian_Theme_1_Hour_Epic_Music_Mix.mp3,.mp3,56267.27,54.95,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Blue_Christmas.mp3,Blue_Christmas.mp3,.mp3,2723.46,2.66,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Brave.mp3,Brave.mp3,.mp3,7315.77,7.14,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Sad_Violin_Music_-_In_Your_Eyes.mp3,Sad_Violin_Music_-_In_Your_Eyes.mp3,.mp3,3862.67,3.77,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Love_Me_Like_You_Do_(Instrumental).mp3,Love_Me_Like_You_Do_(Instrumental).mp3,.mp3,7986.59,7.8,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Cox Walkthrough - Hallows.mp3,Cox Walkthrough - Hallows.mp3,.mp3,523.86,0.51,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Meeso_-_Stranger.mp3,Meeso_-_Stranger.mp3,.mp3,6063.46,5.92,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Dave_Fulton_-_The_Summer_Ambient_Uplifting_Background_Music_No_Copyright_30_Sec.mp3,Dave_Fulton_-_The_Summer_Ambient_Uplifting_Background_Music_No_Copyright_30_Sec.mp3,.mp3,607.92,0.59,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Mixdown.mp3,Mixdown.mp3,.mp3,1891.01,1.85,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Nahko_&_Medicine_For_The_People_-_We_Are_On_Time.mp3,Nahko_&_Medicine_For_The_People_-_We_Are_On_Time.mp3,.mp3,10880.17,10.63,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Walk_With_You.mp3,Walk_With_You.mp3,.mp3,6400.51,6.25,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Towa_Tei_-_BASTARD.mp3,Towa_Tei_-_BASTARD.mp3,.mp3,1832.98,1.79,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/The_-_Tierra_Firme.mp3,The_-_Tierra_Firme.mp3,.mp3,4554.79,4.45,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Creator_Of_The_Future.mp3,Creator_Of_The_Future.mp3,.mp3,1887.6,1.84,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Satsang_feat._Nahko_-_Between.mp3,Satsang_feat._Nahko_-_Between.mp3,.mp3,4342.03,4.24,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Dreamstate_Logic_-_Galaxy's_Child.mp3,Dreamstate_Logic_-_Galaxy's_Child.mp3,.mp3,9123.24,8.91,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Pals - Rough2.mp3,Pals - Rough2.mp3,.mp3,5528.58,5.4,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/John_Denon_-_Beautiful_NowTalking_Body_(_Mashup).mp3,John_Denon_-_Beautiful_NowTalking_Body_(_Mashup).mp3,.mp3,3631.81,3.55,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Citizen_Cope_-_Son’s_Gonna_Rise.mp3,Citizen_Cope_-_Son’s_Gonna_Rise.mp3,.mp3,7353.13,7.18,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Satsang_-_Beautiful_Days.mp3,Satsang_-_Beautiful_Days.mp3,.mp3,3656.49,3.57,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Invisible_Man_In_A_Fluorescent_Suit.mp3,Invisible_Man_In_A_Fluorescent_Suit.mp3,.mp3,8440.12,8.24,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Korean_-_Kpop.mp3,Korean_-_Kpop.mp3,.mp3,591.07,0.58,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Sad_Violin_Music_-_Liberations.mp3,Sad_Violin_Music_-_Liberations.mp3,.mp3,4145.34,4.05,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Fireburn_-_I_See_FireBurn_(_Mashup).mp3,Fireburn_-_I_See_FireBurn_(_Mashup).mp3,.mp3,5206.97,5.08,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/All_I_Want-mix.mp3,All_I_Want-mix.mp3,.mp3,8582.54,8.38,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Down_The_Line.mp3,Down_The_Line.mp3,.mp3,398.09,0.39,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Glass_Animals_-_Glass_Animals.mp3,Glass_Animals_-_Glass_Animals.mp3,.mp3,2287.13,2.23,Unknown,Loose_MP3s,2025-05-31,Audio,MP3
Music/Loose_MP3s/Such_A_Simple_Thing.mp3,Such_A_Simple_Thing.mp3,.mp3,9471.98,9.25,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/New_Eyes.mp3,New_Eyes.mp3,.mp3,2855.38,2.79,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
Music/Loose_MP3s/Little_Talks.mp3,Little_Talks.mp3,.mp3,6929.56,6.77,Unknown,Loose_MP3s,2025-11-04,Audio,MP3
